date,a00,b00,c00,d00,e00,f00,g00,h00,i00,j00,k00,l00,m00,n00,o00,p00,q00,r00,s00,t00,u00,v00,w00,x00,y00,z00,a01,b01,c01,d01,e01,f01,g01,h01,i01,j01,k01,l01,m01,n01,o01,p01,q01,r01,s01,t01,u01,v01,w01,x01,y01,z01,a10,b10,c10,d10,e10,f10,g10,h10,i10,j10,k10,l10,m10,n10,o10,p10,q10,r10,s10,t10,u10,v10,w10,x10,y10,z10,a11,b11,c11,d11,e11,f11,g11,h11,i11,j11,k11,l11,m11,n11,o11,p11,q11,r11,s11,t11,u11,v11,w11,x11,y11,z11
2011-06,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,15,15,17,31,12,1,2,12,10,35,10,7,43,2,1,14,0,8,18,22,2,3,4,2,8,1,44,13,25,23,2,3,16,8,22,16,30,15,30,7,10,28,0,21,46,13,4,5,3,2,3,8
2011-07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,12,20,25,4,15,2,10,13,9,2,20,3,8,29,2,1,8,0,27,10,14,2,8,3,3,5,3,59,23,10,21,5,17,13,3,18,26,9,23,52,2,5,13,0,16,62,29,0,8,1,7,3,4
2011-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,32,4,20,2,4,11,22,4,17,3,9,59,1,3,15,0,7,28,6,0,4,4,6,3,3,33,24,10,13,6,19,22,6,31,17,14,24,27,7,9,8,0,15,50,17,4,25,1,11,5,0
2011-09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,2,8,1,1,3,11,10,27,7,4,27,1,9,11,0,32,6,5,0,3,3,3,3,6,19,12,22,9,12,5,10,24,10,20,12,22,33,12,5,9,0,18,21,19,2,0,1,10,4,19
2011-10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,7,12,34,7,43,2,5,18,7,13,14,11,17,27,9,6,11,0,32,16,19,4,0,7,6,1,1,43,24,11,14,1,10,34,25,24,21,24,33,30,10,1,41,0,26,52,36,0,3,6,16,13,10
2011-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,31,15,10,17,6,5,24,6,7,18,2,8,18,5,4,10,0,25,16,13,4,2,4,5,9,4,39,49,14,38,3,5,15,26,12,63,17,26,34,23,3,33,0,28,32,27,0,7,5,9,7,4
2011-12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,24,12,12,13,1,21,22,4,14,10,11,4,37,3,5,26,1,16,9,9,3,6,5,2,1,2,20,18,22,30,6,6,29,11,11,50,31,32,46,16,1,32,0,20,38,34,1,8,1,11,19,0
2012-01,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,27,8,11,23,1,6,5,2,17,20,11,10,32,5,4,25,0,29,16,7,6,11,1,1,7,8,58,17,29,29,1,6,15,14,7,42,23,16,34,13,8,26,0,22,49,23,1,2,12,8,6,1
2012-02,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,15,39,13,7,27,2,12,25,5,10,24,9,6,15,10,3,11,0,24,10,10,1,4,1,1,6,4,40,28,21,20,4,8,30,8,9,50,19,32,41,12,6,28,0,20,36,25,6,5,2,6,8,21
2012-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39,9,12,31,5,7,10,4,11,33,27,0,27,3,4,15,0,9,13,10,4,5,6,4,2,1,36,24,28,20,7,8,13,16,10,45,18,1,33,7,0,18,0,22,37,26,7,3,5,9,9,9
2012-04,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,19,7,9,27,2,1,11,11,13,40,20,9,47,5,3,16,0,20,21,7,2,6,10,9,0,2,30,21,54,14,3,6,13,8,7,14,12,22,29,6,1,24,1,19,33,18,3,2,5,10,7,3
2012-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,15,16,36,5,7,6,11,7,35,19,4,25,10,0,6,0,21,16,9,14,5,16,1,8,6,53,23,29,24,10,8,7,7,2,27,20,28,49,14,1,26,0,20,27,21,3,10,6,7,8,1
2012-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,23,10,45,5,7,1,5,15,35,21,8,36,6,5,10,0,35,30,10,8,2,7,0,9,1,37,44,45,29,6,5,10,8,8,27,35,26,52,6,7,16,0,15,31,53,1,5,1,7,13,3
2012-07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,19,33,14,22,2,4,10,8,11,26,17,3,41,2,6,15,0,14,22,17,7,1,11,1,4,3,31,30,16,14,9,5,9,20,6,23,30,10,57,2,7,11,0,13,23,36,0,4,1,6,1,1
2012-08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,12,24,8,22,2,6,4,3,7,32,11,7,25,7,0,24,0,13,19,22,1,3,7,1,6,0,37,25,22,23,9,4,12,4,2,19,30,22,29,10,3,18,0,27,62,35,2,4,1,1,4,2
2012-09,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,18,15,30,6,0,13,3,5,38,11,11,30,0,7,18,0,14,15,14,1,3,7,2,5,3,49,33,9,12,12,11,13,4,3,25,31,16,23,20,8,9,0,17,38,37,0,13,1,0,5,4
2012-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,64,39,15,32,5,9,13,18,4,43,12,1,13,6,0,10,0,17,9,17,2,4,1,0,6,8,77,39,11,16,9,8,30,26,9,34,24,17,62,29,7,7,0,25,41,45,2,9,1,8,25,2
2012-11,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,28,34,7,27,6,12,40,6,4,10,21,0,74,4,2,14,0,14,26,38,1,1,4,3,10,2,37,27,5,5,2,9,13,15,15,14,24,11,33,22,3,41,0,18,47,47,4,1,0,8,18,1
2012-12,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,35,13,50,1,7,15,7,4,17,11,9,42,5,2,20,0,28,31,21,5,2,3,4,5,3,20,29,18,10,6,8,7,4,5,34,24,16,44,19,7,21,0,10,44,35,1,12,3,5,5,0
2013-01,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,27,18,39,4,8,11,17,7,19,6,6,60,5,2,9,0,24,31,15,18,1,4,6,4,3,23,19,25,20,7,4,24,16,7,16,19,19,55,23,2,34,0,15,74,58,11,1,4,5,13,6
2013-02,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17,38,13,34,2,5,7,26,8,8,32,13,39,22,7,26,0,14,24,22,4,4,5,8,13,5,25,28,19,26,7,12,22,17,6,26,41,17,45,24,5,14,0,9,47,34,1,1,5,2,21,3
2013-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,25,46,4,4,12,11,5,15,45,16,46,13,7,56,0,45,32,40,5,9,2,5,6,3,51,19,6,15,5,3,17,11,6,12,26,24,63,16,14,10,0,11,42,42,4,5,2,1,17,7
2013-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,32,28,38,1,2,9,24,2,13,35,11,57,8,4,37,0,16,34,54,5,8,1,12,9,1,45,28,14,29,2,4,30,12,7,24,15,36,55,11,4,29,0,24,49,30,4,2,11,1,12,0
2013-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,37,36,21,2,5,3,32,8,5,40,17,69,7,8,25,0,12,31,57,0,1,10,9,15,5,56,12,17,32,4,4,38,12,14,24,16,36,21,21,11,30,1,13,62,44,4,4,9,1,19,0
2013-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,41,77,26,43,14,6,16,31,3,6,60,3,61,10,4,18,0,21,46,37,1,1,5,5,19,1,39,34,8,11,5,6,12,10,6,15,19,20,39,38,7,11,0,23,56,36,4,7,2,1,6,2
2013-07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,23,31,20,52,1,4,11,10,2,15,32,4,68,4,1,8,0,34,49,39,1,6,5,4,14,0,24,26,8,20,1,4,13,8,3,15,25,17,33,11,6,27,0,9,42,52,0,10,1,3,4,3
2013-08,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,25,23,22,47,1,12,15,4,11,17,29,12,58,4,9,10,0,46,54,29,2,22,2,1,16,8,29,20,10,30,4,2,2,11,11,28,16,12,26,17,4,30,0,26,41,41,3,12,3,1,12,3
2013-09,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,29,30,12,42,3,11,19,12,3,17,34,15,49,5,5,9,0,44,98,34,1,27,9,0,21,1,16,19,8,26,5,12,20,14,6,25,20,16,35,27,1,19,0,46,55,68,3,10,7,4,15,8
2013-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17,29,24,28,1,14,6,14,10,18,34,21,30,4,6,18,0,74,75,29,1,4,8,4,19,4,36,25,11,17,4,8,16,10,11,39,18,20,45,25,4,25,0,43,29,23,0,5,5,1,10,4
2013-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,19,23,5,4,10,15,8,26,23,8,31,1,6,23,0,30,37,28,4,10,7,0,19,10,18,15,14,23,1,9,27,11,7,20,26,27,31,16,4,35,0,38,62,29,1,5,2,3,5,16
2013-12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,13,40,4,2,11,10,4,25,26,4,39,0,7,17,1,28,43,10,0,14,7,9,15,12,17,21,10,14,8,4,10,26,10,43,12,15,32,18,17,13,0,24,14,11,2,16,1,4,4,16
2014-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,24,16,29,47,2,15,14,20,6,23,34,1,17,2,8,27,0,16,55,19,0,29,8,9,12,10,18,23,10,21,3,7,23,21,11,35,8,36,66,4,16,30,0,19,63,30,1,12,6,1,2,2
2014-02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,20,30,23,47,2,14,5,13,14,20,44,2,49,5,7,33,0,16,19,55,0,7,10,8,6,6,23,28,3,16,6,10,13,18,12,12,14,15,44,13,8,19,0,19,27,20,0,2,4,4,1,5
2014-03,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,19,20,17,42,4,16,17,27,9,21,10,7,35,26,5,33,0,22,64,49,0,13,5,8,14,1,16,40,20,23,8,14,13,41,6,23,7,18,45,19,7,8,0,28,29,36,1,0,3,3,3,6
2014-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,51,27,4,30,5,10,16,19,36,12,11,2,47,15,14,30,0,23,33,39,0,14,0,0,10,3,47,32,15,16,7,10,22,21,13,27,21,16,42,7,2,12,0,33,24,37,3,3,3,1,17,5
2014-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,0,0,0,0,0,1,0,0,0,0,0,1,31,39,25,31,2,5,14,17,5,28,33,8,53,11,13,16,0,21,44,22,0,2,2,0,10,2,22,21,15,10,6,8,7,21,8,34,21,18,42,10,14,6,1,42,60,15,0,8,9,0,9,11
2014-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,18,19,4,13,12,13,13,17,17,9,50,11,8,35,1,19,32,47,3,21,2,2,16,4,85,15,8,26,2,1,3,19,11,14,13,13,22,12,3,14,0,24,26,15,0,4,10,6,16,11
2014-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,25,33,35,4,17,14,10,18,17,20,11,47,8,7,27,1,16,27,39,0,18,2,1,8,5,39,21,13,22,5,6,8,10,7,15,13,14,45,2,9,5,0,27,35,18,0,4,4,0,8,0
2014-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,25,39,38,7,6,17,47,166,35,62,17,49,21,16,27,1,23,32,56,0,7,1,1,12,5,31,16,11,12,6,5,22,11,20,31,9,52,50,8,20,6,0,36,57,119,0,3,13,0,20,5
2014-09,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,25,0,0,0,0,0,0,28,22,24,30,1,6,10,26,89,39,40,16,50,9,9,17,1,19,51,25,3,16,6,9,5,4,48,34,20,19,0,5,12,4,5,15,8,26,36,7,6,12,0,24,26,166,0,14,4,3,7,3
2014-10,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,44,29,35,8,18,16,24,17,36,60,10,52,17,5,17,0,36,33,27,4,25,4,2,5,9,59,42,5,14,4,4,3,10,3,29,5,26,50,32,4,12,0,16,44,27,3,6,1,3,9,1
2014-11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,43,18,33,16,8,13,24,29,24,34,8,64,10,6,18,0,20,31,14,0,5,5,3,13,8,44,14,16,16,7,7,10,3,1,5,17,22,35,10,2,10,0,20,68,16,0,4,3,4,3,16
2014-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,28,25,27,2,3,9,16,35,27,44,5,103,7,6,49,0,37,37,32,1,17,4,9,10,14,86,16,20,29,9,1,12,12,9,24,12,8,26,8,5,24,0,38,72,22,0,12,3,1,10,14
2015-01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,43,52,62,7,6,38,12,56,38,53,7,143,5,12,34,1,31,65,16,0,5,5,4,12,10,44,28,31,22,2,12,28,15,15,29,11,8,81,10,17,8,0,34,77,50,0,4,4,1,16,10
2015-02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,44,23,29,3,16,28,23,19,35,52,7,106,11,19,23,1,25,44,11,0,13,5,0,5,10,21,16,18,24,4,5,13,11,6,11,13,8,52,5,5,15,0,13,56,63,1,9,9,10,7,4
2015-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,39,41,26,60,6,7,33,14,20,56,14,0,75,9,12,23,0,28,55,21,4,23,0,3,6,26,29,24,13,28,4,2,11,24,15,28,15,12,30,11,14,23,0,19,62,20,2,16,4,1,3,6
2015-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,18,35,4,8,33,18,3,64,24,2,71,4,6,32,0,37,31,20,0,17,5,8,4,28,64,14,28,56,11,10,10,15,5,12,15,15,32,15,7,19,0,14,33,9,0,11,5,0,4,1
2015-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,13,19,28,7,5,16,22,9,56,25,3,65,1,4,14,0,17,23,14,0,11,5,4,6,4,22,12,7,33,3,1,14,20,23,12,12,11,48,4,4,23,1,14,47,15,0,8,2,4,4,1
2015-06,1,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,20,32,31,19,3,18,22,61,49,47,2,56,3,6,21,0,21,23,12,0,13,6,1,7,5,26,20,10,18,5,11,6,8,6,20,14,28,29,10,2,20,0,21,30,12,1,3,3,4,5,4
2015-07,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58,14,18,27,10,9,19,16,8,18,20,4,63,6,6,40,1,27,40,34,0,6,6,5,1,12,28,12,7,13,4,1,3,19,12,14,10,18,27,7,1,20,0,17,12,16,0,6,9,0,3,5
2015-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,31,13,28,18,1,15,11,11,39,22,10,44,3,4,38,0,11,18,21,3,1,0,1,2,9,18,14,0,11,4,0,3,6,29,32,6,15,28,8,1,19,0,9,48,14,0,4,0,2,4,9
2015-09,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,20,17,25,13,3,9,11,14,37,23,6,49,12,3,101,0,15,28,11,1,7,2,1,5,26,16,21,4,40,2,4,5,17,10,13,14,13,28,11,4,19,0,13,84,10,0,9,4,1,3,6
2015-10,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36,17,34,32,10,10,15,15,7,30,35,2,43,27,8,20,0,17,22,18,4,36,1,2,3,19,25,8,14,13,5,4,5,8,8,5,14,11,50,19,5,5,0,16,103,12,2,2,0,3,2,3
2015-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,13,36,28,3,4,18,16,6,83,34,2,40,22,9,64,0,35,38,12,0,27,0,1,21,16,19,15,12,17,7,2,8,13,13,8,6,18,50,23,4,4,0,43,45,9,0,6,5,1,33,0
2015-12,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,24,16,12,4,3,8,12,7,32,27,2,57,3,7,90,0,14,24,11,1,10,3,3,10,13,10,17,9,19,2,5,7,15,9,8,9,7,37,11,3,28,0,20,39,10,0,5,7,3,7,2
2016-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,31,29,48,41,5,12,17,7,8,38,28,13,51,10,9,108,2,22,41,8,6,8,7,5,11,6,10,10,13,22,2,3,12,12,7,9,10,6,33,2,6,24,0,18,55,16,1,7,6,1,1,3
2016-02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,25,35,10,7,30,20,14,34,17,16,56,24,6,75,0,20,28,20,0,10,1,3,3,11,32,13,8,17,0,1,19,9,6,7,22,11,34,27,3,22,0,18,26,9,3,5,7,1,2,4
2016-03,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,13,21,37,5,12,3,17,2,34,31,11,69,13,4,52,0,22,33,30,0,6,6,1,3,10,36,14,31,9,7,1,7,10,4,15,16,21,34,10,6,10,0,18,27,10,4,15,6,4,1,2
2016-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,17,16,51,1,12,10,11,14,22,29,11,46,9,5,29,1,17,61,14,0,7,6,4,5,6,21,35,15,15,13,4,11,12,5,13,11,16,46,9,5,14,0,29,32,9,0,24,2,0,0,5
2016-05,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,32,52,25,12,11,13,10,9,24,6,73,12,12,45,2,10,41,10,3,5,4,0,2,13,31,32,18,11,8,9,6,7,10,19,10,15,27,11,5,13,0,19,29,8,1,8,7,0,0,1
2016-06,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,20,56,16,4,5,19,14,36,14,3,57,6,16,41,0,22,20,14,0,2,4,1,13,6,22,28,11,15,10,1,11,11,8,16,6,9,29,8,6,8,0,20,46,6,3,6,10,1,3,1
2016-07,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,41,27,25,5,8,17,10,17,30,13,13,63,18,6,38,1,21,20,16,0,9,6,2,8,4,52,28,11,19,5,1,11,5,12,31,10,12,38,3,4,7,0,12,46,8,1,4,3,1,0,3
2016-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,33,22,41,12,8,9,16,54,37,23,10,66,6,15,28,2,8,37,25,2,15,0,2,5,3,31,34,15,26,3,2,2,10,15,21,9,10,23,8,7,3,0,10,22,7,0,4,2,1,6,0
2016-09,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,20,50,27,5,9,12,5,30,34,17,25,76,5,9,69,0,17,69,28,0,5,2,0,5,9,29,27,18,27,3,5,7,8,9,18,10,8,45,11,5,10,0,10,43,3,2,8,4,0,2,0
